customer_id,plan_type,tenure_months,monthly_spend,monthly_usage_gb,call_minutes,message_count,days_since_last_payment,complaints_count,is_churned
CUS0003492,basic,27,18.13,4.99,898,233,12,0,0
CUS0005083,standard,10,63.08,15.9,358,51,59,0,0
CUS0005448,basic,19,25.52,0.96,930,176,11,0,0
CUS0006639,premium,57,,6.14,464,130,32,5,0
CUS0003856,basic,70,17.84,6.92,122,247,32,0,0
CUS0003373,standard,50,51.51,16.44,863,284,31,0,0
CUS0005446,basic,25,10.24,6.48,735,194,14,3,1
CUS0006548,standard,43,31.66,9.34,980,283,4,0,0
CUS0002869,standard,28,65.14,17.6,559,170,1,0,0
CUS0002671,basic,49,19.16,16.32,27,67,4,4,0
CUS0006237,BASIC,64,13.26,11.19,527,135,24,2,0
CUS0000281,Premium,36,105.73,9.53,859,101,2,0,0
CUS0003137,standard,34,61.32,2.06,868,45,7,4,0
CUS0002820,basic,8,14.13,0.0,401,216,15,3,1
CUS0003978,basic,53,22.89,8.0,776,11,0,1,0
CUS0007176,basic,18,23.19,7.72,392,165,0,0,0
CUS0000479,premium,72,85.46,9.9,573,146,22,4,0
CUS0001885,basic,4,12.0,2.63,684,78,27,0,0
CUS0002253,standard,45,43.19,14.81,221,5,47,4,1
CUS0000879,basic,50,17.29,11.2,568,172,2,0,0
CUS0007227,standard,26,68.23,15.22,32,134,72,1,1
CUS0004453, basic,8,19.92,3.11,538,24,23,0,0
CUS0007267,basic,54,20.2,7.86,484,36,49,0,0
CUS0007523,standard,2,34.93,17.73,656,165,17,0,0
CUS0000893,basic,11,17.58,4.86,421,208,69,2,0
CUS0002792,basic,43,2268.0,2.18,984,22,19,2,1
CUS0007493,standard,11,44.22,6.11,799,186,45,2,1
CUS0004615,basic,65,23.7,14.45,144,237,24,0,0
CUS0004564,standard,47,45.5,4.78,423,245,10,5,1
CUS0006813,basic,63,18.69,11.71,384,2,55,1,0
CUS0004604,basic,10,19.16,14.43,275,127,10,2,0
CUS0007693,basic,60,13.58,11.16,574,125,15,2,0
CUS0006001,premium,11,88.49,10.05,200,109,28,0,0
CUS0005860,standard,52,51.53,,548,259,19,0,0
CUS0006298,premium,38,92.62,13.61,776,95,50,0,0
CUS0000994,standard,1,,8.01,731,264,79,4,1
CUS0003172,standard,53,47.19,11.04,22,63,34,1,0
CUS0007790,standard,53,40.82,3.0,790,278,2,0,0
CUS0006867,basic,11,26.19,7.1,248,99,80,1,1
CUS0004056,basic,21,18.14,19.86,746,158,29,2,1
CUS0004281,basic,4,11.14,7.1,163,188,41,2,0
CUS0002216,Standard,9,52.59,5.77,366,217,3,0,0
CUS0004492,basic,7,15.56,5.74,400,48,8,1,1
CUS0007151,standard,20,50.22,12.95,506,173,0,0,0
CUS0001119,basic,32,14.18,5.98,598,27,34,0,0
CUS0003114, standard,58,62.29,0.0,325,160,30,1,0
CUS0007816,basic,45,16.49,3.97,875,90,15,0,0
CUS0007295,standard,64,31.22,11.27,876,228,12,5,0
CUS0003394,premium,53,96.47,0.0,555,8,48,0,0
CUS0003690,basic,12,13.27,4.42,937,141,6,0,0
CUS0002265,basic,28,10.7,2.23,56,21,92,0,0
CUS0007708,standard,20,,16.86,434,152,30,2,0
CUS0000172,basic,47,22.17,9.15,797,295,29,3,1
CUS0004806,standard,26,62.03,8.85,943,290,23,0,0
CUS0005606,premium,36,112.11,13.91,814,41,42,0,0
CUS0000297,standard,48,41.33,8.7,549,90,50,0,0
CUS0005610,basic,71,29.0,8.29,356,91,12,8,1
CUS0005024,basic,35,18.95,,943,283,14,0,0
CUS0001605,basic,20,25.94,10.63,816,96,4,0,0
CUS0006983, standard,14,47.47,5.17,388,143,28,0,0
CUS0003428,basic,46,21.27,14.6,551,61,44,0,0
CUS0006243,basic,71,18.37,7.67,691,198,57,3,1
CUS0005484,basic,4,17.59,8.51,60,134,31,0,0
CUS0001948,premium,7,99.65,0.0,64,186,6,3,0
CUS0002448,basic,63,23.41,13.91,737,109,29,2,0
CUS0003851,standard,20,47.34,5.68,961,61,1,0,0
CUS0006238,Basic,41,22.75,0.0,208,249,24,1,1
CUS0005789,premium,3,95.09,13.71,627,187,16,3,0
CUS0002774,premium,43,105.48,9.59,349,250,26,2,0
CUS0001631,Basic,63,24.62,13.9,775,175,62,0,0
CUS0001062,basic,69,11.64,12.98,316,73,57,0,0
CUS0002361,standard,14,61.14,8.9,681,135,34,5,0
CUS0002172,basic,42,20.89,8.26,232,245,32,0,0
CUS0002147,premium,60,103.71,5.56,106,292,93,0,0
CUS0002682,standard,9,,11.14,898,55,4,1,0
CUS0000961,basic,40,21.72,4.04,817,295,14,3,0
CUS0003357,Premium,54,79.68,13.01,961,175,5,0,0
CUS0002267,basic,53,10.5,12.22,318,180,18,0,0
CUS0000370,basic,33,27.91,2.95,506,239,18,2,0
CUS0005368,basic,6,17.46,5.97,948,191,0,0,0
CUS0004965,premium,72,90.09,6.44,968,38,19,2,0
CUS0004891,basic,49,22.66,14.11,588,34,2,1,0
CUS0002364,premium,16,119.19,6.89,201,263,51,8,1
CUS0002910,BASIC,46,19.37,15.88,18,240,14,0,0
CUS0000411,premium,64,68.03,,214,48,26,0,0
CUS0006273,basic,23,28.43,0.47,536,184,56,0,0
CUS0006518,premium,41,112.03,0.0,972,16,1,2,0
CUS0004711,standard,54,61.08,11.38,308,186,12,4,0
CUS0000662,standard,30,65.26,18.63,842,179,2,5,0
CUS0006027,standard,72,,10.14,407,83,61,3,0
CUS0006269,basic,67,21.86,16.76,508,275,55,0,0
CUS0007270,standard,1,66.5,18.58,939,35,0,3,0
CUS0006038,basic,35,13.81,2.33,233,216,3,2,0
CUS0001580,basic,34,21.52,0.08,163,65,73,5,1
CUS0006760,standard,16,31.39,12.99,122,4,31,0,0
CUS0002288,basic,19,22.65,0.0,757,138,60,0,1
CUS0001705,Basic,65,27.71,13.13,302,70,68,1,0
CUS0004174,basic,42,29.07,9.85,91,6,33,3,0
CUS0007707,basic,51,11.71,7.05,304,231,12,0,0
CUS0001684,premium,48,114.45,1.96,680,267,4,0,0
CUS0007721,basic,71,27.62,5.44,559,169,13,0,0
CUS0005980,basic,15,17.23,9.98,630,55,11,3,0
CUS0007904,premium,62,109.26,14.41,838,125,22,1,0
CUS0007071,basic,47,29.41,10.17,350,149,10,1,0
CUS0006633,basic,23,28.63,11.92,71,152,2,0,0
CUS0007401,standard,23,51.16,,33,180,10,1,0
CUS0002362,basic,50,21.44,11.5,276,3,55,0,0
CUS0006203,standard,11,31.83,3.37,774,226,25,1,1
CUS0006636,basic,22,24.34,16.19,776,116,10,0,0
CUS0007245,premium,43,81.92,20.4,61,182,41,3,0
CUS0000113,basic,41,20.76,6.98,785,201,22,0,0
CUS0002513,standard,70,66.97,3.79,218,106,28,0,0
CUS0006182,basic,25,18.13,3.65,752,10,30,1,0
CUS0004754,basic,70,28.55,0.42,122,109,39,0,0
CUS0004370,basic,41,,,888,213,3,0,0
CUS0004581,standard,37,30.66,9.19,433,165,6,0,0
CUS0005200,basic,54,11.01,0.0,981,120,60,1,0
CUS0007751,premium,27,92.02,14.63,148,211,24,0,0
CUS0004639,basic,59,27.74,7.73,13,244,9,0,0
CUS0007515,premium,45,83.5,11.72,826,205,39,0,1
CUS0000780,basic,19,26.97,5.76,933,230,39,1,0
CUS0006268,basic,9,21.21,15.42,879,17,12,0,0
CUS0002343,basic,41,15.47,17.09,766,234,27,2,0
CUS0001406,standard,40,33.93,0.0,306,253,11,2,0
CUS0002949,standard,30,35.28,11.21,23,296,34,2,0
CUS0005784,basic,13,,16.48,514,139,27,3,0
CUS0007525,basic,61,10.93,16.06,181,248,77,5,0
CUS0006637,standard,36,60.84,0.0,576,112,5,1,0
CUS0003855,basic,62,19.48,,246,250,2,6,1
CUS0007442,basic,72,20.05,9.4,354,241,9,0,0
CUS0001113,basic,37,20.01,4.88,855,234,48,0,0
CUS0001650,premium,72,94.05,5.17,194,91,66,0,0
CUS0001488,standard,30,65.96,1.97,652,148,63,0,0
CUS0002900, standard,16,48.55,12.86,343,237,62,0,0
CUS0006110,premium,51,88.85,2.99,270,111,28,6,1
CUS0004339,basic,70,17.35,8.58,59,255,47,2,0
CUS0007124,basic,57,14.99,11.96,502,92,24,0,0
CUS0005708,basic,31,23.3,5.14,158,56,48,1,0
CUS0005085,standard,68,66.2,5.76,595,229,36,6,1
CUS0001613,basic,69,23.89,2.35,319,140,14,3,0
CUS0000681,basic,57,14.38,11.67,974,80,91,0,0
CUS0005265,basic,56,10.07,17.13,974,42,28,0,0
CUS0007945,PREMIUM,31,62.4,7.88,749,197,29,0,0
CUS0007823,basic,52,11.45,15.18,231,271,34,0,0
CUS0003370,premium,47,88.06,11.69,237,52,31,0,0
CUS0003104,BASIC,50,18.21,5.09,1000,61,46,0,0
CUS0001010,basic,52,20.8,11.95,166,116,40,0,0
CUS0007971,PREMIUM,62,72.86,7.14,785,31,6,4,0
CUS0000332,standard,68,37.68,0.0,724,224,0,0,0
CUS0006879,standard,30,67.55,6.94,661,118,6,0,0
CUS0006452,standard,9,,8.72,909,275,40,0,0
CUS0002047,standard,16,65.36,,722,82,45,0,0
CUS0004691,basic,57,18.37,13.34,244,153,2,0,0
CUS0007424,premium,6,93.54,11.1,164,1,21,1,1
CUS0000865,basic,43,17.27,6.23,172,34,15,2,0
CUS0007449,basic,22,21.67,5.21,364,64,5,1,0
CUS0004342,PREMIUM,68,67.07,4.06,692,124,21,3,0
CUS0003871,basic,37,14.98,8.64,507,18,2,0,0
CUS0006742,basic,4,27.22,11.54,690,185,17,0,1
CUS0002786,basic,10,17.4,3.56,1,66,8,2,0
CUS0001875,basic,53,27.78,13.58,13,243,15,2,0
CUS0003159,standard,54,33.52,3.77,620,249,49,0,1
CUS0000819,premium,71,90.65,17.94,144,23,28,2,0
CUS0005569,standard,23,46.86,2.82,936,116,5,1,0
CUS0006397,standard,63,36.1,10.08,4,21,2,4,0
CUS0000320,premium,18,102.25,8.75,44,24,9,5,1
CUS0007141,basic,68,17.87,15.87,664,73,45,3,0
CUS0001574,basic,26,21.27,13.7,172,144,14,0,0
CUS0000399,BASIC,28,26.85,8.56,493,6,26,0,1
CUS0002100,standard,8,,10.19,935,6,21,0,0
CUS0004570,basic,10,11.05,6.74,175,47,15,0,0
CUS0006305,premium,10,95.48,11.61,39,74,18,2,0
CUS0005490,basic,15,25.88,0.86,230,250,5,0,1
CUS0000920,basic,37,28.58,9.38,513,227,19,0,0
CUS0001274,basic,6,25.76,18.06,492,286,15,3,1
CUS0003193,basic,5,13.61,12.51,330,245,84,1,0
CUS0004811,basic,56,28.39,17.16,453,114,54,4,0
CUS0005452,basic,47,25.49,9.65,592,38,42,0,0
CUS0000234,standard,69,56.0,10.5,466,89,36,0,0
CUS0005465,standard,64,69.31,6.8,349,293,23,0,0
CUS0000569,standard,27,37.11,6.1,840,3,5,0,0
CUS0002950,standard,26,55.3,7.71,824,60,12,0,0
CUS0002250,basic,9,27.52,14.94,221,54,45,0,1
CUS0007097,basic,60,10.53,0.0,727,282,72,1,1
CUS0005994,premium,45,108.3,7.68,741,20,50,0,0
CUS0006329,premium,46,74.92,14.05,360,136,2,0,0
CUS0005675,premium,55,94.24,14.19,447,202,14,0,0
CUS0002367,standard,36,47.27,10.55,89,18,47,0,0
CUS0001272,basic,58,12.54,18.6,248,136,13,2,0
CUS0001735,standard,22,45.03,7.23,313,68,26,0,1
CUS0006188,basic,48,28.47,10.01,193,55,31,0,0
CUS0002078,basic,15,14.63,2.38,57,213,41,0,0
CUS0007003,standard,19,57.42,4.12,269,168,14,2,0
CUS0004994,basic,25,11.46,0.0,460,236,0,0,0
CUS0000031,basic,2,18.44,10.49,635,246,8,1,0
CUS0004918,premium,4,95.3,4.14,535,135,34,1,0
CUS0004593, basic,52,12.19,0.0,796,4,35,3,0
CUS0000904,standard,8,53.58,15.96,520,201,48,3,0
CUS0001484,basic,14,23.74,6.86,776,16,20,0,0
CUS0004638,basic,19,29.92,9.19,56,99,16,1,1
CUS0003197,basic,72,12.44,13.42,48,190,15,0,0
CUS0007534,standard,66,68.9,19.64,485,175,21,0,0
CUS0003154,basic,71,22.01,10.64,550,64,51,2,0
CUS0007504,standard,43,35.0,0.0,306,292,58,0,0
CUS0002863,basic,9,17.84,5.31,662,243,51,2,1
CUS0007621,premium,65,110.17,1.99,100,197,26,2,0
CUS0001542,basic,59,13.01,,915,49,19,2,0
CUS0005412,basic,38,,12.97,484,181,28,1,0
CUS0006592,basic,2,25.28,9.54,722,33,4,0,1
CUS0002390,basic,50,24.72,0.0,746,182,7,0,0
CUS0007893,standard,50,51.11,7.33,757,30,19,0,0
CUS0006124,basic,1,22.57,12.63,521,95,46,4,1
CUS0002548,standard,38,52.21,9.48,802,213,38,2,0
CUS0007043,basic,13,11.05,16.04,150,10,0,1,0
CUS0007211,premium,28,66.08,20.41,171,231,25,0,0
CUS0003382, basic,52,15.39,5.32,212,216,12,1,0
CUS0007581,premium,14,99.14,0.0,719,300,40,6,1
CUS0001354,Basic,23,20.04,5.19,61,142,4,0,0
CUS0003614,basic,62,10.8,4.13,681,116,13,0,0
CUS0000596,STANDARD,60,48.94,17.14,919,104,22,3,0
CUS0007293,standard,20,42.83,,899,281,10,2,0
CUS0005348,basic,28,27.23,2.96,647,232,39,0,1
CUS0005842,basic,30,15.47,0.0,657,149,38,0,0
CUS0006715,premium,52,99.38,0.97,168,179,46,1,0
CUS0002046,standard,19,67.19,16.36,731,124,33,0,0
CUS0006790,standard,16,31.97,,125,277,60,1,0
CUS0005925,basic,68,16.92,0.0,103,125,10,4,1
CUS0007068,basic,38,,3.72,524,271,37,1,0
CUS0002116,basic,15,10.22,9.8,512,208,31,1,0
CUS0004274,premium,66,76.97,0.0,25,104,18,0,0
CUS0004574,standard,29,63.42,,93,132,46,0,1
CUS0006858,basic,25,12.54,6.88,86,223,14,0,0
CUS0004194,premium,72,96.56,,892,109,45,1,0
CUS0006407,standard,48,65.44,12.91,632,179,17,3,0
CUS0000640,standard,5,47.0,5.05,320,146,73,2,1
CUS0000508,premium,3,116.61,11.18,833,39,51,1,1
CUS0004197,standard,31,36.28,12.12,140,298,35,1,0
CUS0002525,basic,55,28.99,10.34,709,6,17,4,1
CUS0002797,basic,53,25.91,9.6,74,218,40,0,0
CUS0004155,basic,45,,9.92,356,138,24,1,0
CUS0005220,basic,16,18.21,1.37,617,259,43,2,1
CUS0001148,PREMIUM,66,109.48,1.8,309,63,6,1,0
CUS0000927,premium,35,97.25,1.99,701,107,44,2,1
CUS0002968,premium,11,90.12,4.58,436,92,9,0,0
CUS0000628,premium,40,84.57,3.37,169,107,3,1,0
CUS0006957,BASIC,67,24.61,4.11,387,214,55,0,0
CUS0001708,Standard,20,68.27,13.08,846,80,9,7,1
CUS0005431,standard,21,50.64,3.39,395,193,46,0,1
CUS0006594,premium,62,,9.25,638,72,10,0,0
CUS0004160,premium,38,83.16,13.08,326,209,8,4,0
CUS0003211,standard,59,36.94,12.3,477,175,56,3,0
CUS0001982,premium,17,112.17,5.36,656,246,39,4,0
CUS0000667,basic,40,,18.0,802,25,12,1,1
CUS0007279,premium,62,94.46,10.52,153,274,1,0,0
CUS0004529,basic,37,13.03,7.92,737,163,53,3,1
CUS0001915,basic,67,13.78,7.6,425,153,53,3,0
CUS0000512,Basic,47,19.04,15.24,673,59,3,1,0
CUS0000364,standard,61,43.4,10.62,115,201,28,0,1
CUS0004749,standard,47,55.43,9.96,831,192,9,0,0
CUS0004985,premium,52,97.1,9.06,340,3,17,3,0
CUS0002623,basic,21,26.66,6.1,111,201,5,0,0
CUS0007860,BASIC,23,25.42,16.03,41,104,9,8,0
CUS0000753,standard,66,65.43,0.0,50,41,40,8,0
CUS0005268,BASIC,39,17.93,11.98,193,244,30,0,0
CUS0002284,standard,3,35.7,0.3,695,273,4,2,0
CUS0001091,basic,60,16.75,6.78,57,170,7,4,0
CUS0003371,basic,22,18.75,20.51,262,236,13,0,0
CUS0001622,basic,10,27.1,8.24,371,123,11,0,1
CUS0004518,basic,69,18.81,7.92,780,92,24,3,0
CUS0005972,premium,40,77.1,2.96,700,99,5,3,0
CUS0007912,premium,13,115.98,11.78,119,76,0,2,0
CUS0006195,standard,21,55.89,9.64,255,167,23,4,1
CUS0006530,premium,62,62.41,11.68,811,272,48,2,0
CUS0005494,basic,3,13.51,1.32,998,120,16,1,0
CUS0004400,standard,29,51.87,5.16,769,287,17,1,0
CUS0002338,basic,9,21.94,11.55,636,60,8,0,0
CUS0001475,basic,39,18.55,,640,89,1,1,0
CUS0004499,basic,45,19.79,7.38,924,38,28,1,0
CUS0004837,BASIC,21,15.08,9.89,641,256,20,0,0
CUS0007314,premium,54,104.41,6.92,493,244,31,3,0
CUS0000952,STANDARD,51,61.36,0.0,421,10,14,0,0
CUS0003805,premium,70,117.3,0.0,968,279,48,0,0
CUS0004731,basic,24,25.32,12.52,275,299,66,1,0
CUS0002024,basic,64,26.58,8.45,678,99,33,3,0
CUS0002938,basic,31,26.41,13.21,894,230,5,2,0
CUS0004790,standard,64,47.26,12.04,282,116,48,1,0
CUS0002829,premium,40,84.4,14.39,63,278,5,1,0
CUS0003881,basic,46,20.05,3.71,669,118,6,0,0
CUS0000729,basic,11,17.56,19.01,445,295,14,0,1
CUS0006008,basic,62,11.59,9.1,336,90,39,0,0
CUS0003042,premium,60,119.86,2.12,741,182,18,5,0
CUS0005201,basic,6,15.08,7.63,726,28,14,0,0
CUS0002342,basic,17,14.17,4.17,969,1,5,3,0
CUS0006969,standard,2,50.54,0.63,574,237,31,0,0
CUS0001686,basic,23,17.26,4.4,574,296,40,4,1
CUS0005824,premium,67,67.92,0.0,522,248,47,0,0
CUS0004829,basic,33,11.9,16.37,294,188,32,1,0
CUS0005167,basic,40,,7.2,6,58,1,6,0
CUS0006624,standard,9,59.29,16.16,550,87,30,2,0
CUS0003757,PREMIUM,53,115.86,1.01,218,212,23,0,0
CUS0006509,premium,72,79.2,11.74,316,158,5,0,0
CUS0006283,standard,23,59.45,10.11,136,134,30,2,0
CUS0005133,premium,1,70.0,12.94,996,151,24,0,0
CUS0004418,premium,42,107.97,0.0,952,237,22,1,0
CUS0003171,standard,28,58.09,11.3,125,71,45,0,1
CUS0004992,premium,18,66.47,11.65,156,107,22,0,0
CUS0000945, basic,33,27.13,0.0,278,236,13,2,1
CUS0004634,premium,26,72.48,7.79,899,59,10,3,0
CUS0005010,basic,4,10.34,9.25,910,218,37,6,1
CUS0005418,basic,15,12.67,0.58,646,197,12,1,0
CUS0004530,basic,19,,8.89,710,144,6,0,0
CUS0006784,basic,35,26.41,2.45,628,197,0,0,0
CUS0001834,standard,5,45.99,0.0,635,267,78,2,1
CUS0003121,basic,1,28.36,9.0,587,291,39,0,0
CUS0005992,basic,15,16.21,7.87,641,87,21,0,0
CUS0003101,basic,54,10.06,2.87,820,110,8,2,0
CUS0006654,premium,51,71.09,4.17,488,85,17,1,0
CUS0002895,premium,15,97.17,0.0,201,163,67,5,1
CUS0007303,basic,29,21.36,8.12,658,105,31,1,0
CUS0000463,basic,7,24.0,11.45,91,191,69,1,0
CUS0004730,basic,8,23.92,6.57,836,203,43,2,1
CUS0006773,basic,13,,5.09,833,145,10,0,0
CUS0005710,standard,18,61.04,3.53,826,249,5,0,0
CUS0002788,standard,61,68.01,3.59,750,76,3,0,0
CUS0004048,standard,21,62.65,11.91,12,189,10,7,0
CUS0007810,basic,2,25.58,3.27,554,40,16,5,1
CUS0003234,basic,34,18.22,1.7,464,59,14,1,1
CUS0000452,basic,29,14.19,2.71,670,213,2,1,0
CUS0007614,basic,9,16.0,11.97,21,89,5,0,0
CUS0002561,standard,28,30.31,9.82,346,140,17,0,1
CUS0006902,premium,52,65.46,1.11,399,83,25,1,0
CUS0007020,standard,22,55.09,3.2,547,106,34,3,0
CUS0002894,standard,8,30.5,10.61,750,139,5,1,0
CUS0006042,basic,36,24.06,13.58,285,227,52,4,1
CUS0003854,basic,53,12.0,0.0,521,139,71,6,1
CUS0004957,premium,49,71.91,9.09,706,160,13,3,0
CUS0005012,basic,37,18.32,3.51,316,57,44,0,1
CUS0001559,basic,21,27.08,5.89,509,91,6,8,1
CUS0000012,Basic,72,24.17,7.57,806,215,34,0,0
CUS0005114,premium,30,108.4,2.65,667,238,23,4,0
CUS0006651,Basic,54,18.7,9.32,969,127,42,4,0
CUS0005975,standard,69,56.2,10.36,69,160,40,0,0
CUS0001652,premium,29,78.09,4.24,374,75,15,0,0
CUS0007253,basic,51,21.93,2.25,211,12,65,0,0
CUS0005850,basic,21,24.73,5.11,566,159,24,3,1
CUS0007311,basic,6,25.52,10.45,988,8,20,3,1
CUS0005878,basic,24,23.0,7.48,43,144,31,1,0
CUS0000443, standard,39,65.69,6.63,597,297,72,0,0
CUS0007779,standard,66,55.13,7.98,186,87,16,0,0
CUS0003554,basic,5,29.8,4.29,379,296,14,1,0
CUS0007163,basic,69,29.15,7.71,1,0,26,1,0
CUS0007637,basic,9,11.46,9.08,449,5,19,7,1
CUS0005292,basic,71,11.76,5.39,898,243,12,0,0
CUS0003903,standard,28,42.29,14.99,743,206,68,3,1
CUS0006517,standard,19,34.62,19.98,944,167,52,0,0
CUS0003430,standard,65,45.69,9.87,324,133,36,0,0
CUS0002441,basic,54,10.08,14.06,921,70,9,1,0
CUS0000431,standard,43,62.71,13.72,419,183,9,0,0
CUS0000186,standard,63,68.47,16.48,654,20,25,0,1
CUS0001800, basic,52,19.4,15.9,711,240,2,3,0
CUS0004785,basic,64,17.73,7.74,260,250,45,1,0
CUS0007469,basic,25,12.47,8.11,729,50,28,3,1
CUS0002356,standard,2,55.8,4.01,883,121,34,0,1
CUS0000656,basic,59,,10.27,341,156,40,5,0
CUS0007199,basic,65,1228.0,7.16,639,92,26,0,0
CUS0003521,premium,36,101.85,8.27,394,124,60,0,0
CUS0006157,standard,68,67.84,3.9,915,206,59,1,0
CUS0001451,basic,43,20.83,5.46,273,124,51,0,0
CUS0002576,standard,38,47.35,,587,205,19,1,0
CUS0004515,basic,16,29.43,0.0,494,205,55,0,0
CUS0007466,basic,42,12.45,13.44,869,50,14,3,0
CUS0004752,Basic,50,28.92,4.38,394,272,19,4,1
CUS0004449,basic,21,22.32,10.43,344,255,66,0,1
CUS0003981,premium,25,73.16,7.17,143,271,0,2,0
CUS0007764,standard,72,62.21,5.09,436,270,14,0,0
CUS0004476,premium,66,82.39,10.95,499,30,3,0,0
CUS0007832,standard,23,62.48,,45,222,5,4,0
CUS0007239,standard,32,41.14,16.51,990,267,48,1,0
CUS0002604,basic,69,12.33,0.0,145,160,15,0,1
CUS0004090,standard,72,59.5,8.53,698,208,40,2,0
CUS0002255,standard,57,57.62,0.0,264,155,5,1,0
CUS0003089,premium,65,77.53,9.23,771,144,22,2,0
CUS0006809,standard,52,52.45,7.52,393,64,3,4,1
CUS0001443,basic,28,11.21,0.0,585,48,21,0,0
CUS0003167,premium,14,65.16,9.58,885,206,17,0,0
CUS0001107,standard,54,56.73,,639,110,25,5,1
CUS0005862,basic,36,14.06,2.09,99,12,13,0,0
CUS0004942,Basic,35,16.47,0.0,254,233,7,0,0
CUS0003381,standard,52,44.18,4.0,836,239,0,0,0
CUS0005567,standard,32,62.19,,165,63,45,6,1
CUS0001080,basic,3,12.09,7.24,971,211,44,1,1
CUS0005301, basic,5,26.19,9.83,221,176,15,1,1
CUS0005120,standard,19,47.71,10.15,16,216,13,1,0
CUS0005989,standard,9,69.07,13.4,330,272,20,8,1
CUS0005991,premium,5,96.23,11.39,363,108,47,0,1
CUS0000200,standard,64,44.61,0.0,523,170,45,1,1
CUS0006769,basic,24,22.29,8.71,984,253,14,2,1
CUS0001049,basic,28,,0.0,863,85,7,4,0
CUS0007286,premium,69,71.78,6.55,287,42,0,0,0
CUS0005365,basic,67,29.71,0.0,49,51,38,0,0
CUS0000385,basic,24,15.4,3.53,782,231,15,3,0
CUS0001250,standard,53,37.06,5.54,876,38,8,0,0
CUS0003976,basic,40,13.09,0.0,526,232,19,0,0
CUS0006263,premium,55,68.47,13.99,753,192,13,3,0
CUS0003742,basic,49,11.3,8.82,529,226,23,0,0
CUS0001180,basic,14,23.01,7.9,599,278,52,0,1
CUS0003004,standard,49,47.55,5.62,309,73,22,0,0
CUS0003294,basic,25,25.76,19.86,407,177,14,0,0
CUS0004565,standard,49,50.49,8.86,757,290,12,0,0
CUS0001255,basic,45,13.44,7.55,145,261,36,0,0
CUS0005386,basic,8,11.45,6.41,375,244,27,4,1
CUS0005526,Basic,63,10.58,14.19,44,298,7,0,0
CUS0001240,basic,15,28.51,1.4,942,146,1,3,0
CUS0002799,standard,64,55.45,0.63,248,172,20,0,0
CUS0005856,basic,57,10.0,0.0,994,261,25,1,0
CUS0006489,standard,38,49.29,5.97,353,41,38,0,0
CUS0003644,basic,40,29.26,8.36,513,141,6,1,0
CUS0000151,premium,72,77.28,0.0,571,73,15,4,0
CUS0004283, basic,54,,9.5,331,89,9,3,0
CUS0001074,basic,28,26.89,4.14,420,120,0,1,0
CUS0007004,premium,17,102.81,9.88,102,265,15,0,0
CUS0003575,basic,17,16.84,,390,251,22,2,1
CUS0001384,basic,9,,15.06,800,280,27,2,0
CUS0003833,standard,51,54.42,15.22,201,284,16,0,0
CUS0000798,basic,44,18.22,8.74,545,90,40,0,0
CUS0004148,premium,53,117.72,11.33,15,204,3,0,0
CUS0005521,basic,33,16.98,15.61,642,38,18,4,1
CUS0006403,basic,34,20.07,5.87,743,161,11,2,0
CUS0002929,basic,13,28.08,11.08,769,276,27,0,1
CUS0004693,premium,8,65.43,,205,162,16,1,0
CUS0003079,premium,8,103.44,3.63,715,131,33,2,1
CUS0007643,basic,1,21.45,0.45,19,123,18,0,1
CUS0007781, standard,36,48.54,7.75,110,164,48,0,0
CUS0005976,basic,61,19.53,3.63,871,113,24,0,0
CUS0007949,basic,65,10.27,8.23,928,48,1,1,0
CUS0007329,basic,24,24.04,0.0,896,122,29,2,0
CUS0002043,basic,25,22.64,19.37,282,126,27,1,0
CUS0006847,basic,52,16.39,19.72,134,213,4,2,0
CUS0001439,premium,4,95.0,0.44,975,44,22,3,0
CUS0003920,basic,16,15.68,11.98,280,264,18,0,0
CUS0000217,basic,60,13.7,3.17,938,191,44,2,0
CUS0006736,standard,21,45.54,10.79,499,148,0,0,0
CUS0000541,basic,51,26.43,6.19,545,194,10,0,1
CUS0004333,premium,48,109.59,13.04,352,17,3,0,0
CUS0004513,basic,41,17.37,0.0,454,293,32,0,0
CUS0003185,BASIC,62,10.93,9.98,460,239,71,0,0
CUS0002336,basic,58,16.91,7.33,560,87,58,1,0
CUS0002272,standard,50,36.45,11.06,791,213,63,0,0
CUS0006159,standard,20,62.48,12.56,111,61,21,0,0
CUS0003555,basic,13,10.83,10.79,800,180,15,0,0
CUS0004852,basic,29,17.54,10.3,834,93,20,0,0
CUS0005161,basic,36,22.64,8.26,879,257,57,0,0
CUS0005651,basic,58,16.71,12.97,723,164,3,1,0
CUS0006302,premium,6,77.25,17.33,399,40,7,4,1
CUS0001048,basic,13,28.7,0.44,356,17,28,0,0
CUS0006776,standard,72,51.47,9.43,220,182,6,2,0
CUS0002254, basic,5,19.4,5.68,223,39,57,0,0
CUS0007351,Standard,23,60.44,11.45,626,22,22,1,0
CUS0004817,premium,61,110.47,,199,88,51,0,0
CUS0004154,premium,4,94.61,10.82,386,105,28,0,0
CUS0000967,basic,31,25.81,3.69,507,251,26,0,0
CUS0002195,standard,18,42.29,8.51,513,102,12,0,0
CUS0007025,standard,55,37.48,14.04,434,173,51,0,0
CUS0005583,standard,2,61.04,0.53,508,77,24,3,0
CUS0005272,basic,13,17.92,4.05,184,33,54,0,1
CUS0007342,premium,16,117.97,8.33,986,240,4,0,0
